"year","town","cnt_sales","avg_sale_price","sale_price_q1","median_sale_price","sale_price_q3","avg_sales_ratio","sales_ratio_q1","median_sales_ratio","sales_ratio_q3","avg_assessed_value","assessed_value_q1","median_assessed_value","assessed_value_q3"
"2018","Franklin","20","224360.85","177025.0000000000","242425.0000000000","285000.0000000000","0.8187773238999998","0.5289250000","0.5852250000","0.6844588652","127033.5","97002.5000000000","130195.0000000000","155790.0000000000"
"2018","Glastonbury","175","356967.73714285716","209000.0000000000","325000.0000000000","455000.0000000000","0.9247565120628565","0.6493500000","0.6816000000","0.7416500000","255336.57142857142","157100.0000000000","225200.0000000000","311100.0000000000"
"2018","Goshen","14","295957.14285714284","211750.0000000000","311200.0000000000","345000.0000000000","3.85583","0.6003250000","0.6979000000","0.7486250000","245121.42857142858","163110.0000000000","204595.0000000000","236295.0000000000"
"2018","Granby","39","255034.64102564103","171700.0000000000","260000.0000000000","330000.0000000000","0.7585219177435898","0.6081000000","0.6933000000","0.8050500000","178476.66666666666","131320.0000000000","175280.0000000000","210595.0000000000"
"2018","Greenwich","985","1857225.330040609","795000.0000000000","1324000.0000000000","2400000.0000000000","0.8895771042832485","0.5728000000","0.6580000000","0.7618000000","1297799.378680203","506380.0000000000","873180.0000000000","1667890.0000000000"
"2018","Griswold","222","159134.23873873873","88475.0000000000","162950.0000000000","218175.0000000000","1.0167801195270267","0.6247250000","0.7252000000","0.9538710528","118889.41441441441","93730.0000000000","115815.0000000000","145635.0000000000"
"2018","Groton","623","279619.4414125201","119950.0000000000","200000.0000000000","300000.0000000000","0.7915962973547354","0.5774000000","0.6630627310","0.8069580645","184576.21187800964","92575.0000000000","133910.0000000000","199465.0000000000"
"2018","Guilford","94","389224.8404255319","252125.0000000000","362500.0000000000","497500.0000000000","0.6863421885319149","0.5711500000","0.6458500000","0.7335500000","251949.585106383","179112.5000000000","235040.0000000000","322777.5000000000"
"2018","Haddam","140","253969.76428571428","166800.0000000000","250000.0000000000","342000.0000000000","0.8692664093428568","0.6566015565","0.7372001030","0.8781500000","188133.67857142858","136492.5000000000","182310.0000000000","234565.0000000000"
"2018","Hamden","1055","225311.47393364928","129999.5000000000","184000.0000000000","240000.0000000000","1.6400147936739349","0.6025500000","0.6956000000","0.8504000000","206326.93933649288","101010.0000000000","132650.0000000000","173775.0000000000"
"2018","Hampton","27","174121.85185185185","116000.0000000000","175000.0000000000","235750.0000000000","0.9284768374444445","0.5533000000","0.6434000000","0.9889500000","126695.55555555556","98045.0000000000","114900.0000000000","159340.0000000000"
"2018","Hartford","939","181508.06602768903","80000.0000000000","149000.0000000000","215750.0000000000","0.5071531144089463","0.2897000000","0.3644000000","0.5445192310","78924.22790202343","39952.5000000000","51520.0000000000","67515.0000000000"
"2018","Hartland","34","208519.79411764705","135525.7500000000","209500.0000000000","268875.0000000000","0.8733282337941178","0.6078000000","0.6811500000","0.8239500000","153995.88235294117","124017.5000000000","151705.0000000000","201927.5000000000"
"2018","Harwinton","54","213161.11111111112","145225.0000000000","212250.0000000000","269625.0000000000","0.8428721544259262","0.6412000000","0.7237000000","0.8730500000","158762.59259259258","114275.0000000000","149280.0000000000","213807.5000000000"
"2018","Hebron","176","244735.42045454544","168350.0000000000","241295.5000000000","330000.0000000000","1.7333012718806835","0.6085500000","0.6680000000","0.7797250000","164434.4375","123557.5000000000","154515.0000000000","210025.0000000000"
"2018","Kent","45","445664.44444444444","200000.0000000000","320000.0000000000","625000.0000000000","0.7153139842222221","0.5558000000","0.6451388890","0.8025000000","279755.55555555556","128300.0000000000","194100.0000000000","389700.0000000000"
"2018","Killingly","392","184822.64540816325","100000.0000000000","175500.0000000000","236625.0000000000","0.7293039298545919","0.4854750000","0.5791000000","0.7187500000","107211.19897959183","67987.5000000000","98560.0000000000","137725.0000000000"
"2018","Killingworth","137","306561.3795620438","167000.0000000000","318000.0000000000","425000.0000000000","0.7300612085912409","0.6116000000","0.6798000000","0.7660000000","202439.28467153283","117820.0000000000","197120.0000000000","270450.0000000000"
"2018","Lebanon","90","198674.1888888889","116875.0000000000","197500.0000000000","275000.0000000000","0.8752888396999998","0.5886250000","0.6573277780","0.9077750000","132410","98897.5000000000","130635.0000000000","170520.0000000000"
"2018","Ledyard","321","199966.3551401869","128500.0000000000","205000.0000000000","255000.0000000000","0.8522668294766359","0.6130303030","0.6745000000","0.8315000000","142336.94704049843","114520.0000000000","137060.0000000000","171780.0000000000"
"2018","Lisbon","90","179491.75555555554","99928.7500000000","175950.0000000000","239375.0000000000","1.0146783252888885","0.6261500000","0.6981000000","0.9318346775","131647.77777777778","100770.0000000000","120595.0000000000","151477.5000000000"
"2018","Litchfield","111","251858.25225225225","172500.0000000000","237500.0000000000","319950.0000000000","1.226216763081081","0.6696500000","0.7734000000","0.9108823430","197782.34234234234","130130.0000000000","181660.0000000000","238900.0000000000"
"2018","Lyme","42","403671.4285714286","195000.0000000000","340500.0000000000","488000.0000000000","0.7588962073095237","0.6367750000","0.7394000000","0.8495250000","304906.95238095237","145025.0000000000","281350.0000000000","394542.5000000000"
"2018","Madison","338","420879.2278106509","295750.0000000000","377000.0000000000","523750.0000000000","0.8963183450295863","0.6214750000","0.7109294520","0.8151500000","302742.89940828405","207850.0000000000","272750.0000000000","386600.0000000000"
"2018","Manchester","1015","213866.75960591133","130500.0000000000","172000.0000000000","230000.0000000000","0.7561346923211821","0.6036500000","0.6706000000","0.7779000000","141625.78325123154","95100.0000000000","115800.0000000000","152100.0000000000"
"2018","Mansfield","269","212010.0408921933","124000.0000000000","210000.0000000000","270000.0000000000","0.8500712381338292","0.6158000000","0.6787000000","0.7831000000","146731.11524163568","100100.0000000000","147800.0000000000","182500.0000000000"
"2018","Marlborough","99","267242.7727272727","190300.0000000000","255000.0000000000","333700.0000000000","0.8183519075555554","0.6418000000","0.6884000000","0.7802000000","188271.81818181818","141085.0000000000","176400.0000000000","217630.0000000000"
"2018","Meriden","893","154661.48712206047","98571.0000000000","150000.0000000000","189400.0000000000","0.8209873643896978","0.5775000000","0.6552000000","0.7968000000","104666.68980963046","76860.0000000000","96530.0000000000","121380.0000000000"
"2018","Middlebury","151","328987.76966887416","221500.0000000000","330000.0000000000","435000.0000000000","0.7662773023907283","0.5854500000","0.6831000000","0.7812000000","209100.40397350994","151450.0000000000","203400.0000000000","265700.0000000000"
"2018","Middlefield","72","232903.70833333334","153750.0000000000","215000.0000000000","306250.0000000000","0.7530853209305556","0.5953500000","0.6587500000","0.7665250000","153581.94444444444","124575.0000000000","144850.0000000000","184675.0000000000"
"2018","Middletown","192","183194.15625","120000.0000000000","176300.0000000000","238475.0000000000","0.7546859760624995","0.5891250000","0.6543000000","0.7679250000","123083.80208333333","85437.5000000000","115460.0000000000","152580.0000000000"
"2018","Milford","1107","308824.8094308943","200000.0000000000","272500.0000000000","360700.0000000000","0.8218162822755191","0.6334500000","0.6868000000","0.7680000000","215650.17253839204","154375.0000000000","191450.0000000000","243795.0000000000"
"2018","Monroe","317","333163.36908517353","225000.0000000000","320000.0000000000","400000.0000000000","0.7548693855709775","0.6265000000","0.6828247420","0.7660000000","234735.74132492114","172200.0000000000","216400.0000000000","286800.0000000000"
"2018","Montville","366","186111.31420765028","120250.0000000000","180000.0000000000","235675.0000000000","0.8450075041830599","0.6068250000","0.6751500000","0.8374500000","129395.43715846994","98632.5000000000","117885.0000000000","150835.0000000000"
"2018","Morris","38","309643.7631578947","194750.0000000000","260500.0000000000","355550.0000000000","0.8589595635526316","0.6355250000","0.7202500000","0.8965250000","227020","128617.5000000000","206905.0000000000","260567.5000000000"
"2018","Naugatuck","378","157342.80687830687","99225.0000000000","159950.0000000000","209750.0000000000","0.8454486827010588","0.5876500000","0.6600500000","0.8211250000","108510.39682539682","82757.5000000000","107835.0000000000","134537.5000000000"
"2018","New Britain","244","148179.94672131148","99500.0000000000","140000.0000000000","190972.0000000000","0.9518636537008197","0.5761000000","0.6641000000","0.9341750000","105069.1393442623","85487.5000000000","98000.0000000000","119000.0000000000"
"2018","New Canaan","267","1249027.6779026217","736250.0000000000","1125000.0000000000","1617500.0000000000","2.5576452160936327","0.6599000000","0.7481000000","0.8884000000","986993.1835205993","589820.0000000000","853790.0000000000","1304730.0000000000"
"2018","New Fairfield","231","304960.77056277054","185250.0000000000","307500.0000000000","383250.0000000000","0.8766001076017316","0.5888000000","0.6617000000","0.8126881720","212746.32034632034","158100.0000000000","196600.0000000000","249000.0000000000"
"2018","New Hartford","113","211524.69026548672","120000.0000000000","206000.0000000000","270000.0000000000","0.9848399349026548","0.6547000000","0.7031000000","0.9224000000","162824.6017699115","123340.0000000000","153020.0000000000","199220.0000000000"
"2018","New Haven","973","256154.69886947586","114000.0000000000","184900.0000000000","279000.0000000000","0.7945445010657758","0.5522000000","0.6597000000","0.7992000000","163066.78108941417","88130.0000000000","120820.0000000000","177030.0000000000"
"2018","New London","387","742298.8113695091","103200.0000000000","165000.0000000000","452500.0000000000","0.7508316933669249","0.3250585710","0.5957000000","0.8297000000","94715.17054263566","30870.0000000000","85610.0000000000","115850.0000000000"
"2018","New Milford","640","248676.909375","140225.0000000000","247500.0000000000","330000.0000000000","1.1641038399078105","0.6196750000","0.6986500000","0.8740512050","180990.4625","119227.5000000000","170530.0000000000","231630.0000000000"
"2018","Newington","493","203351.7910750507","143000.0000000000","195000.0000000000","242000.0000000000","0.705205223643002","0.6114000000","0.6773000000","0.7566000000","138343.50912778906","110860.0000000000","131250.0000000000","154340.0000000000"
"2018","Newtown","124","337996.9032258064","286000.0000000000","342412.5000000000","417875.0000000000","0.6594952546935484","0.5641750000","0.6376211270","0.7753750000","204533.79032258064","115655.0000000000","206665.0000000000","267647.5000000000"
"2018","Norfolk","22","260786.27272727274","125000.0000000000","224025.0000000000","388750.0000000000","2.092231987318182","0.6291250000","0.8828500000","1.2390250000","267753.1818181818","157032.5000000000","228375.0000000000","387317.5000000000"
"2018","North Branford","126","294593.79365079367","243500.0000000000","280000.0000000000","350000.0000000000","0.6571199379444441","0.6333000000","0.6615000000","0.7015750000","189602.6984126984","152725.0000000000","183300.0000000000","227700.0000000000"
"2018","North Canaan","18","141102.66666666666","98404.0000000000","143750.0000000000","183440.0000000000","0.8620537037222221","0.6258500000","0.7152500000","0.8896250000","95908.33333333333","63662.5000000000","113045.0000000000","130422.5000000000"
"2018","North Haven","347","284058.23342939484","201191.0000000000","262500.0000000000","336450.0000000000","0.7848123893717578","0.6358500000","0.7119000000","0.8378500000","209306.57060518733","158690.0000000000","191310.0000000000","231175.0000000000"
"2018","North Stonington","99","248152.91919191918","155000.0000000000","225000.0000000000","333500.0000000000","1.5262398975050504","0.5515466080","0.6303888890","0.7662000000","159650.35353535353","112385.0000000000","144060.0000000000","207620.0000000000"
"2018","Norwalk","1100","469062.00545454543","266788.0000000000","400000.0000000000","555000.0000000000","0.7370446929590903","0.5519750000","0.6293500000","0.7156750000","284112.1281818182","175840.0000000000","234775.0000000000","339725.0000000000"
"2018","Norwich","573","132102.55846422337","67500.0000000000","125000.0000000000","166000.0000000000","0.9614371167783585","0.6059000000","0.7386000000","1.0818000000","99609.52879581152","72000.0000000000","89000.0000000000","113900.0000000000"
"2018","Old Lyme","197","327103.9035532995","237500.0000000000","315000.0000000000","405000.0000000000","0.8914658706192894","0.6196000000","0.7062000000","0.8610000000","242263.50253807107","188430.0000000000","230700.0000000000","295200.0000000000"
"2018","Old Saybrook","165","366881.0424242424","252000.0000000000","331500.0000000000","425000.0000000000","0.8530821139575764","0.6203125000","0.7145000000","0.7933333330","267332.1212121212","181000.0000000000","241200.0000000000","316800.0000000000"
"2018","Orange","40","356655.85","284500.0000000000","350000.0000000000","419250.0000000000","0.69640607185","0.6341000000","0.6859000000","0.7809750000","250598","194625.0000000000","245200.0000000000","285600.0000000000"
"2018","Oxford","234","302954.6591880342","232750.0000000000","332500.0000000000","396000.0000000000","0.7440997614700855","0.6234500000","0.6819000000","0.7548500000","222133.67521367522","174127.5000000000","227850.0000000000","272100.0000000000"
"2018","Plainfield","65","149024.23076923078","107975.0000000000","159000.0000000000","185000.0000000000","0.8444609067230773","0.5917000000","0.6903000000","0.9114000000","110560.15384615384","91530.0000000000","107310.0000000000","132320.0000000000"
"2018","Plainville","331","188590.25679758308","121500.0000000000","172325.0000000000","238000.0000000000","0.7863830796102722","0.6199000000","0.6873000000","0.8062000000","130376.31419939577","98770.0000000000","121380.0000000000","148505.0000000000"
"2018","Plymouth","279","149109.4301075269","92000.0000000000","150000.0000000000","196750.0000000000","37.97676188885666","0.6233500000","0.7048000000","1.0350868420","113517.31182795699","94140.0000000000","110980.0000000000","129405.0000000000"
"2018","Pomfret","65","241078.15384615384","165000.0000000000","240000.0000000000","322500.0000000000","0.6361038298923078","0.5574000000","0.6269000000","0.6811000000","145806.46153846153","116700.0000000000","148300.0000000000","211300.0000000000"
"2018","Portland","184","218675.02173913043","150000.0000000000","208450.0000000000","277625.0000000000","0.7519377570652174","0.6234500000","0.6808000000","0.7785500000","152119.51086956522","116567.5000000000","143010.0000000000","190067.5000000000"
"2018","Preston","31","207029.17483870967","132000.0000000000","220000.0000000000","300000.0000000000","0.7969151802580645","0.5920000000","0.6737000000","0.8305500000","144338.70967741936","120800.0000000000","144900.0000000000","179250.0000000000"
"2018","Prospect","182","253144.5989010989","180000.0000000000","246000.0000000000","329500.0000000000","0.7474863432252752","0.6156159090","0.6863000000","0.7833250000","172769.93406593407","137560.0000000000","164910.0000000000","214105.0000000000"
"2018","Putnam","224","151635.16964285713","78514.7500000000","150000.0000000000","203500.0000000000","0.8972755521696432","0.5683337475","0.6501000000","0.9491000000","104423.66071428571","76050.0000000000","93900.0000000000","129100.0000000000"
"2018","Redding","37","506725.08108108107","400000.0000000000","499000.0000000000","642500.0000000000","0.7954180881081081","0.6296000000","0.7405000000","0.9100000000","368054.0540540541","282700.0000000000","328000.0000000000","407900.0000000000"
"2018","Ridgefield","103","542915.4660194175","374500.0000000000","535000.0000000000","701000.0000000000","0.717944848378641","0.6241500000","0.6888000000","0.7631000000","386757.8640776699","254205.0000000000","374290.0000000000","502540.0000000000"
"2018","Rocky Hill","286","231598.05244755244","142625.0000000000","209000.0000000000","280075.0000000000","0.7393667788671329","0.6100750000","0.6726000000","0.7521331012","147113.07692307694","104965.0000000000","139580.0000000000","181317.5000000000"
"2018","Roxbury","16","602793.75","276250.0000000000","543750.0000000000","800000.0000000000","1.1034642036875002","0.6468250000","0.8329500000","1.6666000000","462250","281150.0000000000","451005.0000000000","599940.0000000000"
"2018","Salem","95","227537.45263157896","150751.0000000000","224900.0000000000","300000.0000000000","0.891991400221053","0.6266621190","0.6987000000","0.8195500000","166573.7894736842","120250.0000000000","163800.0000000000","203250.0000000000"
"2018","Salisbury","86","425524.9534883721","216975.0000000000","338750.0000000000","643750.0000000000","1.6487857966744186","0.6307000000","0.7170483870","0.8302250000","318813.488372093","159175.0000000000","263050.0000000000","477350.0000000000"
"2018","Scotland","18","156594.72222222222","89000.0000000000","156000.0000000000","212500.0000000000","1.061986534111111","0.6328000000","0.7458500000","1.3615750000","129750.55555555556","107997.5000000000","116395.0000000000","155772.5000000000"
"2018","Seymour","290","223518.33103448275","148875.0000000000","202000.0000000000","307616.0000000000","0.7720888569620689","0.6180500000","0.6830651515","0.7832750000","155803.8275862069","109777.5000000000","138705.0000000000","202072.5000000000"
"2018","Sharon","43","425093.3953488372","238750.0000000000","311500.0000000000","555125.0000000000","0.7575454175116281","0.5880000000","0.7134000000","0.8628931035","299410.93023255817","159800.0000000000","258900.0000000000","408320.0000000000"
"2018","Shelton","715","316723.53197202797","218250.0000000000","298000.0000000000","390345.0000000000","0.7165202822755242","0.5678500000","0.6428000000","0.7252500000","193990.5986013986","136430.0000000000","180530.0000000000","237860.0000000000"
"2018","Sherman","65","381252.9846153846","245000.0000000000","350000.0000000000","465000.0000000000","0.745056923076923","0.6420000000","0.7085000000","0.8514000000","274872.3076923077","186100.0000000000","248200.0000000000","344400.0000000000"
"2018","Simsbury","87","281928.367816092","207800.0000000000","280000.0000000000","343500.0000000000","0.706176811057471","0.6053500000","0.6708000000","0.7269500000","191835.97701149425","146035.0000000000","195590.0000000000","229830.0000000000"
"2018","Somers","154","259744.8950649351","186140.4600000000","259950.0000000000","368050.0000000000","0.8676552893506497","0.5891750000","0.6668000000","0.7849750000","179435.9090909091","128275.0000000000","174500.0000000000","229625.0000000000"
"2018","South Windsor","127","279853.59842519683","173950.0000000000","235000.0000000000","338450.0000000000","0.6654539125590555","0.6133388890","0.6706994330","0.7492000000","169631.81102362205","114250.0000000000","151600.0000000000","216050.0000000000"
"2018","Southbury","121","246606.15702479339","133000.0000000000","220000.0000000000","337500.0000000000","0.728808876049587","0.5938000000","0.6680000000","0.7440000000","167236.61157024794","89070.0000000000","150740.0000000000","233120.0000000000"
"2018","Southington","830","255649.18674698795","153500.0000000000","237250.0000000000","328000.0000000000","0.7924431029626493","0.5930000000","0.6553500000","0.7440000000","171153.1686746988","113187.5000000000","152730.0000000000","213550.0000000000"
"2018","Sprague","15","133260.06666666668","77000.0000000000","163000.0000000000","169500.0000000000","0.9361044444666666","0.5949500000","0.6487000000","1.0369000000","89774","58230.0000000000","80150.0000000000","120585.0000000000"
"2018","Stafford","272","146109.0625","73175.2500000000","142000.0000000000","205625.0000000000","3.758398914371323","0.6622964285","0.7906000000","1.2339250000","153658.49264705883","89757.5000000000","117530.0000000000","156082.5000000000"
"2018","Stamford","441","568162.5011337869","300000.0000000000","435000.0000000000","625000.0000000000","1.0372111822585035","0.6101000000","0.6730000000","0.7665000000","393280.4126984127","220650.0000000000","305350.0000000000","433620.0000000000"
"2018","Sterling","19","115515.78947368421","31000.0000000000","82500.0000000000","210000.0000000000","0.8009573441578948","0.5867500000","0.6717000000","0.9068000000","75162.63157894737","31605.0000000000","69480.0000000000","110565.0000000000"
"2018","Stonington","121","277180.4132231405","106248.0000000000","242500.0000000000","377000.0000000000","1.433282483107437","0.5845000000","0.7045000000","0.9867000000","202352.14876033057","111600.0000000000","167100.0000000000","257100.0000000000"
"2018","Stratford","1183","264587.15638207947","175000.0000000000","238000.0000000000","300000.0000000000","2.288932715215555","0.5911896550","0.6725000000","0.8029454545","195871.47928994082","130025.0000000000","160300.0000000000","193200.0000000000"
"2018","Suffield","197","247660.9816243655","155000.0000000000","240000.0000000000","316000.0000000000","0.7738452791319799","0.6090000000","0.6747000000","0.7732000000","166324.66497461929","127610.0000000000","161840.0000000000","205380.0000000000"
"2018","Thomaston","115","161836.32173913042","109000.0000000000","156000.0000000000","200000.0000000000","0.8273514102173906","0.6553500000","0.7113000000","0.8417500000","120861.04347826086","92190.0000000000","114730.0000000000","148435.0000000000"
"2018","Thompson","190","170661.3947368421","84250.0000000000","169950.0000000000","236500.0000000000","1.0433556891421056","0.4797750000","0.5689000000","0.7910250000","100527.68421052632","68850.0000000000","100925.0000000000","134300.0000000000"
"2018","Tolland","223","242935.26905829596","167500.0000000000","232000.0000000000","316000.0000000000","0.8723287525515693","0.6454611110","0.7026000000","0.7865500000","175659.21524663677","127200.0000000000","158100.0000000000","217800.0000000000"
"2018","Torrington","784","116300.63903061225","69000.0000000000","116000.0000000000","154669.2500000000","1.0518216378928562","0.6405750000","0.7695000000","1.0816285715","92081.16581632652","72905.0000000000","87240.0000000000","108930.0000000000"
"2018","Trumbull","598","384028.6906354515","300000.0000000000","366250.0000000000","452375.0000000000","0.8846226047842807","0.6215919538","0.6653500000","0.7341500000","264176.0869565217","207287.5000000000","245420.0000000000","316295.0000000000"
"2018","Union","17","131705.88235294117","32500.0000000000","71000.0000000000","236000.0000000000","1.048794117647059","0.6753000000","0.9774000000","1.1445000000","102419.41176470589","47370.0000000000","69790.0000000000","157150.0000000000"
"2018","Vernon","515","169902.02330097088","103050.0000000000","165000.0000000000","218250.0000000000","0.8876175040854387","0.6273500000","0.7030000000","0.8935500000","122263.43883495146","93190.0000000000","118220.0000000000","149800.0000000000"
"2018","Voluntown","43","201116.27906976745","130075.0000000000","215000.0000000000","261650.0000000000","0.7551868705581398","0.5520000000","0.6001680670","0.7239205880","127179.53488372093","98860.0000000000","125790.0000000000","151805.0000000000"
"2018","Wallingford","748","242477.30700534757","162650.0000000000","232250.0000000000","292625.0000000000","0.854419308263369","0.6376750000","0.6998780490","0.8075250000","175244.91978609626","126700.0000000000","160350.0000000000","203000.0000000000"
"2018","Warren","6","460500","220000.0000000000","312500.0000000000","624750.0000000000","0.8595499999999999","0.5706750000","0.6035000000","0.7393750000","250750","161790.0000000000","178565.0000000000","330955.0000000000"
"2018","Washington","70","398723.77142857143","241250.0000000000","321750.0000000000","474062.5000000000","0.9898620788000004","0.5805236388","0.7357500000","0.9560551370","280650.1857142857","191682.5000000000","235055.0000000000","339085.0000000000"
"2018","Waterbury","437","111526.7070938215","60375.0000000000","100000.0000000000","145000.0000000000","0.875363771734553","0.5772000000","0.6922000000","0.9743610550","81193.7299771167","55060.0000000000","74210.0000000000","96260.0000000000"
"2018","Waterford","97","245663.80412371134","140175.0000000000","215000.0000000000","298000.0000000000","0.7625611455463915","0.6130000000","0.6872000000","0.7799000000","168930","119760.0000000000","144140.0000000000","192120.0000000000"
"2018","Watertown","275","203188.35636363635","134525.0000000000","187900.0000000000","257000.0000000000","0.8415421736581811","0.6041500000","0.6806000000","0.8411764790","140440.36363636365","109200.0000000000","131300.0000000000","162200.0000000000"
"2018","West Hartford","1059","320697.5609065156","227000.0000000000","300000.0000000000","392412.5000000000","0.6995649345684616","0.6071000000","0.6599444440","0.7316000000","215738.04438149199","153370.0000000000","198030.0000000000","257215.0000000000"
"2018","West Haven","778","182510.9350899743","126125.0000000000","175000.0000000000","225000.0000000000","0.7932299803419024","0.5817750000","0.6764000000","0.8351500000","126656.13496143959","100940.0000000000","121310.0000000000","144410.0000000000"
"2018","Westbrook","167","313064.1377245509","196750.0000000000","299900.0000000000","393000.0000000000","0.7620019968682635","0.6108500000","0.6867153280","0.7883000000","226558.44311377246","146235.0000000000","212820.0000000000","268010.0000000000"
"2018","Weston","132","729225.6818181818","516875.0000000000","667500.0000000000","891175.0000000000","0.7926094492272728","0.6343750000","0.7122000000","0.8304191858","551543.6287878788","383725.0000000000","496500.0000000000","683275.0000000000"
"2018","Westport","515","1305798.7239805826","715000.0000000000","1125000.0000000000","1635000.0000000000","0.7784952112834947","0.6497349895","0.7256000000","0.8173534875","955477.3786407767","548300.0000000000","800300.0000000000","1184100.0000000000"
"2018","Wethersfield","369","233407.71544715448","172000.0000000000","221000.0000000000","280000.0000000000","0.7598665118915995","0.6193000000","0.7021000000","0.7992592590","164183.71273712738","135400.0000000000","154900.0000000000","189400.0000000000"
"2018","Willington","56","199722.1607142857","132089.7500000000","200000.0000000000","241250.0000000000","0.8545153484999999","0.6307500000","0.6961000000","0.8394211540","145250.57142857142","108145.0000000000","141420.0000000000","167502.5000000000"
"2018","Wilton","213","762721.5258215963","540000.0000000000","725000.0000000000","903000.0000000000","0.7368960249061037","0.6155000000","0.6819000000","0.8108000000","544269.6056338028","377300.0000000000","490350.0000000000","640360.0000000000"
"2018","Winchester","207","151677.5458937198","71500.0000000000","128000.0000000000","186250.0000000000","0.9160391091111115","0.6661000000","0.7737000000","1.0248000000","113144.26086956522","80815.0000000000","97020.0000000000","132405.0000000000"
"2018","Windham","257","129555.89883268482","67000.0000000000","126000.0000000000","170000.0000000000","1.0314116105058369","0.5788000000","0.6823000000","0.9029000000","91825.13618677043","66270.0000000000","83890.0000000000","107320.0000000000"
"2018","Windsor","386","219706.97150259066","150168.7500000000","208000.0000000000","262250.0000000000","0.7236266455000004","0.5839369565","0.6406000000","0.7689909545","142101.45077720206","104842.5000000000","134190.0000000000","164132.5000000000"
"2018","Windsor Locks","195","199745.20512820513","124500.0000000000","172000.0000000000","202500.0000000000","0.7159980555333335","0.5781000000","0.6531000000","0.7423000000","127423.33846153846","93700.0000000000","109100.0000000000","125900.0000000000"
"2018","Wolcott","274","210216.86496350364","150000.0000000000","199000.0000000000","269250.0000000000","0.9319662749160587","0.6241750000","0.6936041235","0.8674250000","150841.31386861313","119255.0000000000","137680.0000000000","180802.5000000000"
"2018","Woodbridge","144","372077.24305555556","287750.0000000000","365625.0000000000","445000.0000000000","0.7191093216458332","0.5893500000","0.6724138890","0.7912000000","255956.25","197085.0000000000","254975.0000000000","304115.0000000000"
"2018","Woodbury","134","250083.6194029851","123125.0000000000","235000.0000000000","366875.0000000000","0.8793190319626865","0.6893189732","0.7921500000","0.9394292452","206194.92537313432","108525.0000000000","195715.0000000000","279582.5000000000"
"2018","Woodstock","180","228586.26666666666","141875.0000000000","208750.0000000000","311993.7500000000","0.666878810527778","0.5631250000","0.6232500000","0.7070250000","147790.77777777778","97250.0000000000","138000.0000000000","191150.0000000000"
"2019","Andover","68","235438.8088235294","185300.5000000000","240000.0000000000","301250.0000000000","0.7873395934999996","0.6114250000","0.6646000000","0.7705250228","160463.82352941178","125850.0000000000","156250.0000000000","200325.0000000000"
"2019","Ansonia","240","193110.49583333332","145525.0000000000","200000.0000000000","250375.0000000000","0.8252386824374995","0.5568250000","0.6350000000","0.7443750000","127789.58333333333","107425.0000000000","121950.0000000000","145950.0000000000"
"2019","Ashford","74","157909.7027027027","71250.0000000000","161000.0000000000","226500.0000000000","0.7875891545675671","0.5500000000","0.6587951935","0.8367750000","105204.18918918919","79175.0000000000","101350.0000000000","137310.0000000000"
"2019","Avon","104","349766.3461538461","200000.0000000000","286775.0000000000","401250.0000000000","0.7934951923076924","0.6769500000","0.7317500000","0.8000750000","263096.5576923077","167397.5000000000","214850.0000000000","289950.0000000000"
"2019","Barkhamsted","13","225415.38461538462","207000.0000000000","240000.0000000000","268000.0000000000","0.752149502230769","0.6070000000","0.6686000000","0.7948000000","155828.46153846153","123000.0000000000","149980.0000000000","196540.0000000000"
"2019","Beacon Falls","157","246787.14012738853","143560.0000000000","224000.0000000000","324500.0000000000","0.7280096881401277","0.5318000000","0.6600000000","0.7611000000","142303","80727.0000000000","133360.0000000000","191870.0000000000"
"2019","Berlin","421","252016.3210926366","180000.0000000000","237000.0000000000","319000.0000000000","0.8373197659382415","0.6238000000","0.6885000000","0.7885000000","176463.486935867","139300.0000000000","163400.0000000000","212700.0000000000"
"2019","Bethany","23","280908.6956521739","245750.0000000000","285000.0000000000","334500.0000000000","0.7294782608695651","0.6079500000","0.6601000000","0.7207500000","192395.65217391305","174415.0000000000","190210.0000000000","232540.0000000000"
"2019","Bethel","408","331919.4656862745","232875.0000000000","319500.0000000000","421243.7500000000","0.7933087768455886","0.5626500000","0.6331500000","0.7046000000","201334.5588235294","134592.5000000000","193830.0000000000","263935.0000000000"
"2019","Bethlehem","16","321046.875","210625.0000000000","375000.0000000000","400437.5000000000","0.8214421078750002","0.6390000000","0.7269000000","1.0799250000","256470.625","136475.0000000000","234800.0000000000","326132.5000000000"
"2019","Bloomfield","197","238153.59390862944","167000.0000000000","222000.0000000000","270000.0000000000","0.6451045001472083","0.5790000000","0.6496000000","0.7061000000","152056.29441624365","101710.0000000000","138250.0000000000","182910.0000000000"
"2019","Bolton","19","274692.1052631579","195000.0000000000","275000.0000000000","372700.0000000000","0.8755473684210525","0.7011500000","0.7722000000","0.9888000000","224615.7894736842","171650.0000000000","203800.0000000000","280650.0000000000"
"2019","Bozrah","35","208785.7142857143","161250.0000000000","210000.0000000000","248450.0000000000","0.7877491914","0.5312000000","0.6155000000","0.6975000000","126487.42857142857","102530.0000000000","119100.0000000000","154520.0000000000"
"2019","Branford","455","264074.15824175824","150000.0000000000","225000.0000000000","329000.0000000000","0.8858324017780209","0.6210000000","0.6875000000","0.8280500000","187033.42857142858","111350.0000000000","166500.0000000000","218150.0000000000"
